t,matched
82964,True
82969,True
82974,True
82979,True
82984,True
82989,True
82994,True
82999,True
83004,True
83009,True
83014,True
83019,True
83024,True
83029,True
83034,True
83039,True
83044,True
83049,True
83054,True
83059,True
83064,True
83069,True
83074,True
83079,True
83084,True
83089,True
83094,True
83099,True
83104,True
83109,True
83114,True
83119,True
83124,True
83129,True
83134,True
83139,True
83144,True
83149,True
83154,True
83159,True
83164,True
83169,True
83174,True
83179,True
83184,True
83189,True
83194,True
83199,True
83204,True
83209,True
83214,True
83219,True
83224,True
83229,True
83234,True
83239,True
83244,True
83249,True
83254,True
83259,True
83264,True
83269,True
83274,True
83279,True
83284,True
83289,True
83294,True
83299,True
83304,True
83309,True
83314,True
83319,True
83324,True
83329,True
83334,True
83339,True
83344,True
83349,True
83354,True
83359,True
83364,True
83369,True
83374,True
83379,True
83384,True
83389,True
83394,True
83399,True
83404,True
83409,True
83414,True
83419,True
83424,True
83429,True
83434,True
83439,True
83444,True
83449,True
83454,True
83459,True
83464,True
83469,True
83474,True
83479,True
83484,True
83489,True
83494,True
83499,True
83504,True
83509,True
83514,True
83519,True
83524,True
83529,True
83534,True
83539,True
83544,True
83549,True
83554,True
83559,True
83564,True
83569,True
83574,True
83579,True
83584,True
83589,True
83594,True
83599,True
83604,True
83609,True
83614,True
83619,True
83624,True
83629,True
83634,True
83639,True
83644,True
83649,True
83654,True
83659,True
83664,True
83669,True
83674,True
83679,True
83684,True
83689,True
83694,True
83699,True
83704,True
83709,True
83714,True
83719,True
83724,True
83729,True
83734,True
83739,True
83744,True
83749,True
83754,True
83759,True
83764,True
83769,True
83774,True
83779,True
83784,True
83789,True
83794,True
83799,True
83804,True
83809,True
83814,True
83819,True
83824,True
83829,True
83834,True
83839,True
83844,True
83849,True
83854,True
83859,True
83864,True
83869,True
83874,True
83879,True
83884,True
83889,True
83894,True
83899,True
83904,True
83909,True
83914,True
83919,True
83924,True
83929,True
83934,True
83939,True
83944,True
83949,True
83954,True
83959,True
83964,True
83969,True
83974,True
83979,True
83984,True
83989,True
83994,True
83999,True
84004,True
84009,True
84014,True
84019,True
84024,True
84029,True
84034,True
84039,True
84044,True
84049,True
84054,True
84059,True
84064,True
84069,True
84074,True
84079,True
84084,True
84089,True
84094,True
84099,True
84104,True
84109,True
84114,True
84119,True
84124,True
84129,True
84134,True
84139,True
84144,True
84149,True
84154,True
84159,True
84164,True
84169,True
84174,True
84179,True
84184,True
84189,True
84194,True
84199,True
84204,True
84209,True
84214,True
84219,True
84224,True
84229,True
84234,True
84239,True
84244,True
84249,True
84254,True
84259,True
84264,True
84269,True
84274,True
84279,True
84284,True
84289,True
84294,True
84299,True
84304,True
84309,True
84314,True
84319,True
84324,True
84329,True
84334,True
84339,True
84344,True
84349,True
84354,True
84359,True
84364,True
84369,True
84374,True
84379,True
84384,True
84389,True
84394,True
84399,True
84404,True
84409,True
84414,True
84419,True
84424,True
84429,True
84434,True
84439,True
84444,True
84449,True
84454,True
84459,True
84464,True
84469,True
84474,True
84479,True
84484,True
84489,True
84494,True
84499,True
84504,True
84509,True
84514,True
84519,True
84524,True
84529,True
84534,True
84539,True
84544,True
84549,True
84554,True
84559,True
84564,True
84569,True
84574,True
84579,True
84584,True
84589,True
84594,True
84599,True
84604,True
84609,True
84614,True
84619,True
84624,True
84629,True
84634,True
84639,True
84644,True
84649,True
84654,True
84659,True
84664,True
84669,True
84674,True
84679,True
84684,True
84689,True
84694,True
84699,True
84704,True
84709,True
84714,True
84719,True
84724,True
84729,True
84734,True
84739,True
84744,True
84749,True
84754,True
84759,True
84764,True
84769,True
84774,True
84779,True
84784,True
84789,True
84794,True
84799,True
84804,True
84809,True
84814,True
84819,True
84824,True
84829,True
84834,True
84839,True
84844,True
84849,True
84854,True
84859,True
84864,True
84869,True
84874,True
84879,True
84884,True
84889,True
84894,True
84899,True
84904,True
84909,True
84914,True
84919,True
84924,True
84929,True
84934,True
84939,True
84944,True
84949,True
84954,True
84959,True
84964,True
84969,True
84974,True
84979,True
84984,True
84989,True
84994,True
84999,True
85004,True
85009,True
85014,True
85019,True
85024,True
85029,True
85034,True
85039,True
85044,True
85049,True
85054,True
85059,True
85064,True
85069,True
85074,True
85079,True
85084,True
85089,True
85094,True
85099,True
85104,True
85109,True
85114,True
85119,True
85124,True
85129,True
85134,True
85139,True
85144,True
85149,True
85154,True
85159,True
85164,True
85169,True
85174,True
85179,True
85184,True
85189,True
85194,True
85199,True
85204,True
85209,True
85214,True
85219,True
85224,True
85229,True
85234,True
85239,True
85244,True
85249,True
85254,True
85259,True
85264,True
85269,True
85274,True
85279,True
85284,True
85289,True
85294,True
85299,True
85304,True
85309,True
85314,True
85319,True
85324,True
85329,True
85334,True
85339,True
85344,True
85349,True
85354,True
85359,True
85364,True
85369,True
85374,True
85379,True
85384,True
85389,True
85394,True
85399,True
85404,True
85409,True
85414,True
85419,True
85424,True
85429,True
85434,True
85439,True
85444,True
85449,True
85454,True
85459,True
85464,True
85469,True
85474,True
85479,True
85484,True
85489,True
85494,True
85499,True
85504,True
85509,True
37718,True
37723,True
37728,True
37733,True
37738,True
37743,True
37748,True
37753,True
37758,True
37763,True
37768,True
37773,True
37778,True
37783,True
37788,True
37793,True
37798,True
37803,True
37808,True
37813,True
37818,True
37823,True
37828,True
37833,True
37838,True
37843,True
37848,True
37853,True
37858,True
37863,True
37868,True
37873,True
37878,True
37883,True
37888,True
37893,True
37898,True
37903,True
37908,True
37913,True
37918,True
37923,True
37928,True
37933,True
37938,True
37943,True
37948,True
37953,True
37958,True
37963,True
37968,True
37973,True
37978,True
37983,True
37988,True
37993,True
37998,True
38003,True
38008,True
38013,True
38018,True
38023,True
38028,True
38033,True
38038,True
38043,True
38048,True
38053,True
38058,True
38063,True
38068,True
38073,True
28178,True
28183,True
28188,True
28193,True
28198,True
28203,True
28208,True
28213,True
28218,True
28223,True
28228,True
28233,True
28238,True
28243,True
28248,True
28253,True
28258,True
28263,True
28268,True
28273,True
28278,True
28283,True
28288,True
28293,True
28298,True
28303,True
28308,True
28313,True
28318,True
28323,True
28328,True
28333,True
28338,True
28343,True
28348,True
28353,True
28358,True
28363,True
28368,True
28373,True
28378,True
28383,True
28388,True
28393,True
28398,True
28403,True
28408,True
28413,True
28418,True
28423,True
28428,True
28433,True
28438,True
28443,True
28448,True
28453,True
28458,True
28463,True
28468,True
28473,True
28478,True
28483,True
28488,True
28493,True
28498,True
28503,True
28508,True
28513,True
28518,True
28523,True
28528,True
28533,True
40418,True
40423,True
40428,True
40433,True
40438,True
40443,True
40448,True
40453,True
40458,True
40463,True
40468,True
40473,True
40478,True
40483,True
40488,True
40493,True
40498,True
40503,True
40508,True
40513,True
40518,True
40523,True
40528,True
40533,True
40538,True
40543,True
40548,True
40553,True
40558,True
40563,True
40568,True
40573,True
40578,True
40583,True
40588,True
40593,True
40598,True
40603,True
40608,True
40613,True
40618,True
40623,True
40628,True
40633,True
40638,True
40643,True
40648,True
40653,True
40658,True
40663,True
40668,True
40673,True
40678,True
40683,True
40688,True
40693,True
40698,True
40703,True
40708,True
40713,True
40718,True
40723,True
40728,True
40733,True
40738,True
40743,True
40748,True
40753,True
40758,True
40763,True
40768,True
40773,True
10528,True
10533,True
10538,True
10543,True
10548,True
10553,True
10558,True
10563,True
10568,True
10573,True
10578,True
10583,True
10588,True
10593,True
10598,True
10603,True
10608,True
10613,True
10618,True
10623,True
10628,True
10633,True
10638,True
10643,True
10648,True
10653,True
10658,True
10663,True
10668,True
10673,True
10678,True
10683,True
10688,True
10693,True
10698,True
10703,True
10708,True
10713,True
10718,True
10723,True
10728,True
10733,True
10738,True
10743,True
10748,True
10753,True
10758,True
10763,True
10768,True
10773,True
10778,True
10783,True
10788,True
10793,True
10798,True
10803,True
10808,True
10813,True
10818,True
10823,True
10828,True
10833,True
10838,True
10843,True
10848,True
10853,True
10858,True
10863,True
10868,True
10873,True
10878,True
10883,True
29438,True
29443,True
29448,True
29453,True
29458,True
29463,True
29468,True
29473,True
29478,True
29483,True
29488,True
29493,True
29498,True
29503,True
29508,True
29513,True
29518,True
29523,True
29528,True
29533,True
29538,True
29543,True
29548,True
29553,True
29558,True
29563,True
29568,True
29573,True
29578,True
29583,True
29588,True
29593,True
29598,True
29603,True
29608,True
29613,True
29618,True
29623,True
29628,True
29633,True
29638,True
29643,True
29648,True
29653,True
29658,True
29663,True
29668,True
29673,True
29678,True
29683,True
29688,True
29693,True
29698,True
29703,True
29708,True
29713,True
29718,True
29723,True
29728,True
29733,True
29738,True
29743,True
29748,True
29753,True
29758,True
29763,True
29768,True
29773,True
29778,True
29783,True
29788,True
29793,True
8458,True
8463,True
8468,True
8473,True
8478,True
8483,True
8488,True
8493,True
8498,True
8503,True
8508,True
8513,True
8518,True
8523,True
8528,True
8533,True
8538,True
8543,True
8548,True
8553,True
8558,True
8563,True
8568,True
8573,True
8578,True
8583,True
8588,True
8593,True
8598,True
8603,True
8608,True
8613,True
8618,True
8623,True
8628,True
8633,True
8638,True
8643,True
8648,True
8653,True
8658,True
8663,True
8668,True
8673,True
8678,True
8683,True
8688,True
8693,True
8698,True
8703,True
8708,True
8713,True
8718,True
8723,True
8728,True
8733,True
8738,True
8743,True
8748,True
8753,True
8758,True
8763,True
8768,True
8773,True
8778,True
8783,True
8788,True
8793,True
8798,True
8803,True
8808,True
8813,True
34118,True
34123,True
34128,True
34133,True
34138,True
34143,True
34148,True
34153,True
34158,True
34163,True
34168,True
34173,True
34178,True
34183,True
34188,True
34193,True
34198,True
34203,True
34208,True
34213,True
34218,True
34223,True
34228,True
34233,True
34238,True
34243,True
34248,True
34253,True
34258,True
34263,True
34268,True
34273,True
34278,True
34283,True
34288,True
34293,True
34298,True
34303,True
34308,True
34313,True
34318,True
34323,True
34328,True
34333,True
34338,True
34343,True
34348,True
34353,True
34358,True
34363,True
34368,True
34373,True
34378,True
34383,True
34388,True
34393,True
34398,True
34403,True
34408,True
34413,True
34418,True
34423,True
34428,True
34433,True
34438,True
34443,True
34448,True
34453,True
34458,True
34463,True
34468,True
34473,True
51038,True
51043,True
51048,True
51053,True
51058,True
51063,True
51068,True
51073,True
51078,True
51083,True
51088,True
51093,True
51098,True
51103,True
51108,True
51113,True
51118,True
51123,True
51128,True
51133,True
51138,True
51143,True
51148,True
51153,True
51158,True
51163,True
51168,True
51173,True
51178,True
51183,True
51188,True
51193,True
51198,True
51203,True
51208,True
51213,True
51218,True
51223,True
51228,True
51233,True
51238,True
51243,True
51248,True
51253,True
51258,True
51263,True
51268,True
51273,True
51278,True
51283,True
51288,True
51293,True
51298,True
51303,True
51308,True
51313,True
51318,True
51323,True
51328,True
51333,True
51338,True
51343,True
51348,True
51353,True
51358,True
51363,True
51368,True
51373,True
51378,True
51383,True
51388,True
51393,True
21218,True
21223,True
21228,True
21233,True
21238,True
21243,True
21248,True
21253,True
21258,True
21263,True
21268,True
21273,True
21278,True
21283,True
21288,True
21293,True
21298,True
21303,True
21308,True
21313,True
21318,True
21323,True
21328,True
21333,True
21338,True
21343,True
21348,True
21353,True
21358,True
21363,True
21368,True
21373,True
21378,True
21383,True
21388,True
21393,True
21398,True
21403,True
21408,True
21413,True
21418,True
21423,True
21428,True
21433,True
21438,True
21443,True
21448,True
21453,True
21458,True
21463,True
21468,True
21473,True
21478,True
21483,True
21488,True
21493,True
21498,True
21503,True
21508,True
21513,True
21518,True
21523,True
21528,True
21533,True
21538,True
21543,True
21548,True
21553,True
21558,True
21563,True
21568,True
21573,True
21578,True
21583,True
21588,True
21593,True
21598,True
21603,True
21608,True
21613,True
21618,True
21623,True
21628,True
21633,True
21638,True
21643,True
21648,True
21653,True
21658,True
21663,True
21668,True
21673,True
21678,True
21683,True
21688,True
21693,True
21698,True
21703,True
21708,True
21713,True
21718,True
21723,True
21728,True
21733,True
21738,True
21743,True
21748,True
21753,True
21758,True
21763,True
21768,True
21773,True
21778,True
21783,True
21788,True
21793,True
21798,True
21803,True
21808,True
21813,True
21818,True
21823,True
21828,True
21833,True
21838,True
21843,True
21848,True
21853,True
21858,True
21863,True
21868,True
21873,True
29258,True
29263,True
29268,True
29273,True
29278,True
29283,True
29288,True
29293,True
29298,True
29303,True
29308,True
29313,True
29318,True
29323,True
29328,True
29333,True
29338,True
29343,True
